Rating.response,Rating.rt,EndTrial.keys,EndTrial.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Pos1,Pos2,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id
2,15.877,space,15.455,0,0,0,249,1,,,596f003434773e0001fc0d28,61b909687acc23596b5bf0cc,2021-12-14_13h22.53.227,PRaM,2021.2.3,MacIntel,57.47126437,61b8f3437b89212fae0dfadf
8,4.726,space,3.976,0,1,1,320,1,,,596f003434773e0001fc0d28,61b909687acc23596b5bf0cc,2021-12-14_13h22.53.227,PRaM,2021.2.3,MacIntel,57.47126437,61b8f3437b89212fae0dfadf
1,5.067,space,3.523,0,2,2,82,1,,,596f003434773e0001fc0d28,61b909687acc23596b5bf0cc,2021-12-14_13h22.53.227,PRaM,2021.2.3,MacIntel,57.47126437,61b8f3437b89212fae0dfadf
1,3.197,space,1.845,0,3,3,55,1,,,596f003434773e0001fc0d28,61b909687acc23596b5bf0cc,2021-12-14_13h22.53.227,PRaM,2021.2.3,MacIntel,57.47126437,61b8f3437b89212fae0dfadf
1,3.903,space,2.369,0,4,4,342,1,,,596f003434773e0001fc0d28,61b909687acc23596b5bf0cc,2021-12-14_13h22.53.227,PRaM,2021.2.3,MacIntel,57.47126437,61b8f3437b89212fae0dfadf
2,5.235,space,3.688,0,5,5,162,1,,,596f003434773e0001fc0d28,61b909687acc23596b5bf0cc,2021-12-14_13h22.53.227,PRaM,2021.2.3,MacIntel,57.47126437,61b8f3437b89212fae0dfadf
1,3.91,space,2.786,0,6,6,65,1,,,596f003434773e0001fc0d28,61b909687acc23596b5bf0cc,2021-12-14_13h22.53.227,PRaM,2021.2.3,MacIntel,57.47126437,61b8f3437b89212fae0dfadf
4,4.928,space,3.806,0,7,7,192,1,,,596f003434773e0001fc0d28,61b909687acc23596b5bf0cc,2021-12-14_13h22.53.227,PRaM,2021.2.3,MacIntel,57.47126437,61b8f3437b89212fae0dfadf
5,6.804,space,5.408,0,8,8,69,1,,,596f003434773e0001fc0d28,61b909687acc23596b5bf0cc,2021-12-14_13h22.53.227,PRaM,2021.2.3,MacIntel,57.47126437,61b8f3437b89212fae0dfadf
3,5.278,space,3.859,0,9,9,202,1,,,596f003434773e0001fc0d28,61b909687acc23596b5bf0cc,2021-12-14_13h22.53.227,PRaM,2021.2.3,MacIntel,57.47126437,61b8f3437b89212fae0dfadf
1,4.044,space,2.605,0,10,10,43,1,,,596f003434773e0001fc0d28,61b909687acc23596b5bf0cc,2021-12-14_13h22.53.227,PRaM,2021.2.3,MacIntel,57.47126437,61b8f3437b89212fae0dfadf
7,2.775,space,1.336,0,11,11,154,1,,,596f003434773e0001fc0d28,61b909687acc23596b5bf0cc,2021-12-14_13h22.53.227,PRaM,2021.2.3,MacIntel,57.47126437,61b8f3437b89212fae0dfadf
1,4.093,space,2.643,0,12,12,28,1,,,596f003434773e0001fc0d28,61b909687acc23596b5bf0cc,2021-12-14_13h22.53.227,PRaM,2021.2.3,MacIntel,57.47126437,61b8f3437b89212fae0dfadf
1,2.883,space,1.412,0,13,13,371,1,,,596f003434773e0001fc0d28,61b909687acc23596b5bf0cc,2021-12-14_13h22.53.227,PRaM,2021.2.3,MacIntel,57.47126437,61b8f3437b89212fae0dfadf
7,6.048,space,4.559,0,14,14,136,1,,,596f003434773e0001fc0d28,61b909687acc23596b5bf0cc,2021-12-14_13h22.53.227,PRaM,2021.2.3,MacIntel,57.47126437,61b8f3437b89212fae0dfadf
2,6.144,space,4.864,0,15,15,331,1,,,596f003434773e0001fc0d28,61b909687acc23596b5bf0cc,2021-12-14_13h22.53.227,PRaM,2021.2.3,MacIntel,57.47126437,61b8f3437b89212fae0dfadf
1,2.358,space,0.924,0,16,16,283,1,,,596f003434773e0001fc0d28,61b909687acc23596b5bf0cc,2021-12-14_13h22.53.227,PRaM,2021.2.3,MacIntel,57.47126437,61b8f3437b89212fae0dfadf
8,2.575,space,1.085,0,17,17,301,1,,,596f003434773e0001fc0d28,61b909687acc23596b5bf0cc,2021-12-14_13h22.53.227,PRaM,2021.2.3,MacIntel,57.47126437,61b8f3437b89212fae0dfadf
1,3.76,space,2.252,0,18,18,185,1,,,596f003434773e0001fc0d28,61b909687acc23596b5bf0cc,2021-12-14_13h22.53.227,PRaM,2021.2.3,MacIntel,57.47126437,61b8f3437b89212fae0dfadf
2,4.61,space,3.404,0,19,19,228,1,,,596f003434773e0001fc0d28,61b909687acc23596b5bf0cc,2021-12-14_13h22.53.227,PRaM,2021.2.3,MacIntel,57.47126437,61b8f3437b89212fae0dfadf
1,5.111,space,3.59,0,20,20,357,1,,,596f003434773e0001fc0d28,61b909687acc23596b5bf0cc,2021-12-14_13h22.53.227,PRaM,2021.2.3,MacIntel,57.47126437,61b8f3437b89212fae0dfadf
7,3.652,space,2.154,0,21,21,61,1,,,596f003434773e0001fc0d28,61b909687acc23596b5bf0cc,2021-12-14_13h22.53.227,PRaM,2021.2.3,MacIntel,57.47126437,61b8f3437b89212fae0dfadf
3,5.111,space,3.559,0,22,22,62,1,,,596f003434773e0001fc0d28,61b909687acc23596b5bf0cc,2021-12-14_13h22.53.227,PRaM,2021.2.3,MacIntel,57.47126437,61b8f3437b89212fae0dfadf
1,3.553,space,2.113,0,23,23,368,1,,,596f003434773e0001fc0d28,61b909687acc23596b5bf0cc,2021-12-14_13h22.53.227,PRaM,2021.2.3,MacIntel,57.47126437,61b8f3437b89212fae0dfadf
2,4.416,space,2.848,0,24,24,233,1,,,596f003434773e0001fc0d28,61b909687acc23596b5bf0cc,2021-12-14_13h22.53.227,PRaM,2021.2.3,MacIntel,57.47126437,61b8f3437b89212fae0dfadf
