8.179999999999999494e-01,8.139999999999999458e-01,8.149999999999999467e-01,8.159999999999999476e-01,8.159999999999999476e-01,8.189999999999999503e-01,8.050000000000000488e-01,8.149999999999999467e-01,8.219999999999999529e-01,8.120000000000000551e-01,8.139999999999999458e-01,8.159999999999999476e-01,8.199999999999999512e-01,8.080000000000000515e-01
8.080000000000000515e-01,8.020000000000000462e-01,8.050000000000000488e-01,7.960000000000000409e-01,7.980000000000000426e-01,8.020000000000000462e-01,8.030000000000000471e-01,8.050000000000000488e-01,8.129999999999999449e-01,8.060000000000000497e-01,7.690000000000000169e-01,5.120000000000000107e-01,7.960000000000000409e-01,8.139999999999999458e-01
8.040000000000000480e-01,7.970000000000000417e-01,7.099999999999999645e-01,7.059999999999999609e-01,8.050000000000000488e-01,8.090000000000000524e-01,7.960000000000000409e-01,7.990000000000000435e-01,8.020000000000000462e-01,7.910000000000000364e-01,7.810000000000000275e-01,7.930000000000000382e-01,7.660000000000000142e-01,8.050000000000000488e-01
8.040000000000000480e-01,8.010000000000000453e-01,7.850000000000000311e-01,7.950000000000000400e-01,7.179999999999999716e-01,7.940000000000000391e-01,8.120000000000000551e-01,8.000000000000000444e-01,7.950000000000000400e-01,7.840000000000000302e-01,7.860000000000000320e-01,7.990000000000000435e-01,7.940000000000000391e-01,8.010000000000000453e-01
7.850000000000000311e-01,7.550000000000000044e-01,7.710000000000000187e-01,6.979999999999999538e-01,7.209999999999999742e-01,7.780000000000000249e-01,7.930000000000000382e-01,7.780000000000000249e-01,7.940000000000000391e-01,7.369999999999999885e-01,7.640000000000000124e-01,7.960000000000000409e-01,7.810000000000000275e-01,7.139999999999999680e-01
6.189999999999999947e-01,6.700000000000000400e-01,7.319999999999999840e-01,7.309999999999999831e-01,5.540000000000000480e-01,7.860000000000000320e-01,7.720000000000000195e-01,7.810000000000000275e-01,7.840000000000000302e-01,7.530000000000000027e-01,5.490000000000000435e-01,7.810000000000000275e-01,7.600000000000000089e-01,7.650000000000000133e-01
5.560000000000000497e-01,6.939999999999999503e-01,7.510000000000000009e-01,7.890000000000000346e-01,6.700000000000000400e-01,6.540000000000000258e-01,7.319999999999999840e-01,6.969999999999999529e-01,7.870000000000000329e-01,7.940000000000000391e-01,7.550000000000000044e-01,6.939999999999999503e-01,7.239999999999999769e-01,7.790000000000000258e-01
7.459999999999999964e-01,7.630000000000000115e-01,5.859999999999999654e-01,7.339999999999999858e-01,5.839999999999999636e-01,6.740000000000000435e-01,6.730000000000000426e-01,7.319999999999999840e-01,6.019999999999999796e-01,6.129999999999999893e-01,7.379999999999999893e-01,5.919999999999999707e-01,5.789999999999999591e-01,7.279999999999999805e-01
6.660000000000000364e-01,5.270000000000000240e-01,6.229999999999999982e-01,6.979999999999999538e-01,6.979999999999999538e-01,6.620000000000000329e-01,7.309999999999999831e-01,5.729999999999999538e-01,6.899999999999999467e-01,7.339999999999999858e-01,6.879999999999999449e-01,5.879999999999999671e-01,7.179999999999999716e-01,5.649999999999999467e-01
